timestamp,cash,mark_value,equity,open_positions,window_id
2024-03-26,99815.18299999998,0.0,99815.18299999998,1,9
2024-03-27,99786.28549999997,0.0,99786.28549999997,1,9
2024-03-28,99777.55899999996,0.0,99777.55899999996,0,9
2024-04-01,99777.55899999996,0.0,99777.55899999996,0,9
2024-04-02,99777.55899999996,0.0,99777.55899999996,0,9
2024-04-03,99757.92799999996,0.0,99757.92799999996,1,9
2024-04-04,99740.56499999994,0.0,99740.56499999994,2,9
2024-04-05,99703.57099999995,0.0,99703.57099999995,0,9
2024-04-08,99685.62299999995,0.0,99685.62299999995,1,9
2024-04-09,99667.67499999994,0.0,99667.67499999994,0,9
2024-04-10,99649.36699999994,0.0,99649.36699999994,1,9
2024-04-11,99632.06699999994,0.0,99632.06699999994,2,9
2024-04-12,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-15,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-16,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-17,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-18,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-19,99596.45899999993,0.0,99596.45899999993,0,9
2024-04-22,99577.61099999992,0.0,99577.61099999992,1,9
2024-04-23,99557.9259999999,0.0,99557.9259999999,2,9
2024-04-24,99538.4569999999,0.0,99538.4569999999,3,9
2024-04-25,99520.71599999988,0.0,99520.71599999988,4,9
2024-04-26,99444.9729999999,0.0,99444.9729999999,0,9
2024-04-29,99425.9269999999,0.0,99425.9269999999,1,9
2024-04-30,99398.22199999989,0.0,99398.22199999989,1,9
2024-05-01,99389.5629999999,0.0,99389.5629999999,0,9
2024-05-02,99370.48999999989,0.0,99370.48999999989,1,9
2024-05-03,99350.22899999989,0.0,99350.22899999989,2,9
2024-05-06,99310.89499999989,0.0,99310.89499999989,0,9
2024-05-07,99293.72099999989,0.0,99293.72099999989,1,9
2024-05-08,99276.59199999989,0.0,99276.59199999989,2,9
2024-05-09,99242.28899999989,0.0,99242.28899999989,0,9
2024-05-10,99223.94499999988,0.0,99223.94499999988,1,9
2024-05-13,99205.66399999987,0.0,99205.66399999987,2,9
2024-05-14,99169.03899999987,0.0,99169.03899999987,0,9
2024-05-15,99169.03899999987,0.0,99169.03899999987,0,9
2024-05-16,99148.75999999986,0.0,99148.75999999986,1,9
2024-05-17,99128.48099999987,0.0,99128.48099999987,0,9
2024-05-20,99128.48099999987,0.0,99128.48099999987,0,9
2024-05-21,99119.54299999986,0.0,99119.54299999986,1,9
2024-05-22,99110.60499999986,0.0,99110.60499999986,0,9
2024-05-23,99980.036,0.0,99980.036,1,10
2024-05-24,99960.07199999999,0.0,99960.07199999999,0,10
2024-05-28,99950.43649999998,0.0,99950.43649999998,1,10
2024-05-29,99940.80099999998,0.0,99940.80099999998,0,10
2024-05-30,99923.85199999997,0.0,99923.85199999997,1,10
2024-05-31,99906.90299999998,0.0,99906.90299999998,0,10
2024-06-03,99906.90299999998,0.0,99906.90299999998,0,10
2024-06-04,99906.90299999998,0.0,99906.90299999998,0,10
2024-06-05,99906.90299999998,0.0,99906.90299999998,0,10
2024-06-06,99906.90299999998,0.0,99906.90299999998,0,10
2024-06-07,99888.69399999997,0.0,99888.69399999997,1,10
2024-06-10,99870.48499999997,0.0,99870.48499999997,0,10
2024-06-11,99861.81249999997,0.0,99861.81249999997,1,10
2024-06-12,99853.13999999997,0.0,99853.13999999997,0,10
2024-06-13,99844.69249999996,0.0,99844.69249999996,1,10
2024-06-14,99836.14149999995,0.0,99836.14149999995,2,10
2024-06-17,99827.53649999996,0.0,99827.53649999996,3,10
2024-06-18,99818.66599999995,0.0,99818.66599999995,4,10
2024-06-20,99784.19199999995,0.0,99784.19199999995,0,10
2024-06-21,99784.19199999995,0.0,99784.19199999995,0,10
2024-06-24,99767.12599999995,0.0,99767.12599999995,1,10
2024-06-25,99740.58649999993,0.0,99740.58649999993,1,10
2024-06-26,99731.26599999993,0.0,99731.26599999993,2,10
2024-06-27,99722.33249999993,0.0,99722.33249999993,3,10
2024-06-28,99676.20699999994,0.0,99676.20699999994,1,10
2024-07-01,99657.80899999994,0.0,99657.80899999994,0,10
2024-07-02,99648.70449999993,0.0,99648.70449999993,1,10
2024-07-03,99638.49749999992,0.0,99638.49749999992,2,10
2024-07-05,99629.10949999992,0.0,99629.10949999992,3,10
2024-07-08,99600.40999999992,0.0,99600.40999999992,0,10
2024-07-09,99600.40999999992,0.0,99600.40999999992,0,10
2024-07-10,99591.45399999991,0.0,99591.45399999991,1,10
2024-07-11,99562.0659999999,0.0,99562.0659999999,1,10
2024-07-12,99541.6339999999,0.0,99541.6339999999,0,10
2024-07-15,99541.6339999999,0.0,99541.6339999999,0,10
2024-07-16,99532.0209999999,0.0,99532.0209999999,1,10
2024-07-17,99505.0539999999,0.0,99505.0539999999,1,10
2024-07-18,99483.8479999999,0.0,99483.8479999999,2,10
2024-07-19,99465.65699999989,0.0,99465.65699999989,3,10
2024-07-22,99408.90599999987,0.0,99408.90599999987,0,10
2024-07-23,99390.90399999986,0.0,99390.90399999986,1,10
2024-07-24,99372.90199999987,0.0,99372.90199999987,0,10
2024-07-25,99372.90199999987,0.0,99372.90199999987,0,10
2024-07-26,99353.29799999986,0.0,99353.29799999986,1,10
2024-07-29,99333.69399999986,0.0,99333.69399999986,0,10
2024-07-30,99333.69399999986,0.0,99333.69399999986,0,10
2024-07-31,99313.86499999985,0.0,99313.86499999985,1,10
2024-08-01,99294.03599999985,0.0,99294.03599999985,0,10
2024-08-02,99276.82599999984,0.0,99276.82599999984,1,10
2024-08-05,99238.37399999982,0.0,99238.37399999982,1,10
2024-08-06,99989.4825,0.0,99989.4825,1,11
2024-08-07,99980.5355,0.0,99980.5355,2,11
2024-08-08,99941.38599999998,0.0,99941.38599999998,1,11
2024-08-09,99924.09499999997,0.0,99924.09499999997,2,11
2024-08-12,99887.11899999998,0.0,99887.11899999998,0,11
2024-08-13,99866.18299999998,0.0,99866.18299999998,1,11
2024-08-14,99848.20799999997,0.0,99848.20799999997,2,11
2024-08-15,99830.84499999996,0.0,99830.84499999996,3,11
2024-08-16,99811.12399999995,0.0,99811.12399999995,4,11
2024-08-19,99735.12899999994,0.0,99735.12899999994,0,11
2024-08-20,99717.19899999994,0.0,99717.19899999994,1,11
2024-08-21,99699.26899999994,0.0,99699.26899999994,0,11
2024-08-22,99681.26699999993,0.0,99681.26699999993,1,11
2024-08-23,99663.26499999994,0.0,99663.26499999994,0,11
2024-08-26,99643.45399999994,0.0,99643.45399999994,1,11
2024-08-27,99623.64299999994,0.0,99623.64299999994,0,11
2024-08-28,99606.07299999993,0.0,99606.07299999993,1,11
2024-08-29,99585.48799999992,0.0,99585.48799999992,2,11
2024-08-30,99547.33299999991,0.0,99547.33299999991,0,11
2024-09-03,99526.3609999999,0.0,99526.3609999999,1,11
2024-09-04,99508.11599999989,0.0,99508.11599999989,2,11
2024-09-05,99488.66499999989,0.0,99488.66499999989,3,11
2024-09-06,99429.9969999999,0.0,99429.9969999999,0,11
2024-09-09,99412.1659999999,0.0,99412.1659999999,1,11
2024-09-10,99394.1549999999,0.0,99394.1549999999,2,11
2024-09-11,99374.5329999999,0.0,99374.5329999999,3,11
2024-09-12,99356.25199999989,0.0,99356.25199999989,4,11
2024-09-13,99338.96099999988,0.0,99338.96099999988,5,11
2024-09-16,99317.91699999987,0.0,99317.91699999987,6,11
2024-09-17,99300.55399999986,0.0,99300.55399999986,7,11
2024-09-18,99282.71399999985,0.0,99282.71399999985,8,11
2024-09-19,99135.43099999985,0.0,99135.43099999985,0,11
2024-09-20,99135.43099999985,0.0,99135.43099999985,0,11
2024-09-23,99135.43099999985,0.0,99135.43099999985,0,11
2024-09-24,99126.46599999985,0.0,99126.46599999985,1,11
2024-09-25,99117.50099999986,0.0,99117.50099999986,0,11
2024-09-26,99117.50099999986,0.0,99117.50099999986,0,11
2024-09-27,99117.50099999986,0.0,99117.50099999986,0,11
2024-09-30,99108.50899999986,0.0,99108.50899999986,1,11
2024-10-01,99099.51699999986,0.0,99099.51699999986,0,11
2024-10-02,99099.51699999986,0.0,99099.51699999986,0,11
2024-10-03,99099.51699999986,0.0,99099.51699999986,0,11
2024-10-04,99090.87599999986,0.0,99090.87599999986,1,11
2024-10-07,99065.11499999985,0.0,99065.11499999985,1,11
2024-10-08,99047.99499999985,0.0,99047.99499999985,0,11
2024-10-09,99039.40799999985,0.0,99039.40799999985,1,11
2024-10-10,99030.82099999985,0.0,99030.82099999985,0,11
2024-10-11,99030.82099999985,0.0,99030.82099999985,0,11
2024-10-14,99020.96499999985,0.0,99020.96499999985,1,11
2024-10-15,98992.20699999985,0.0,98992.20699999985,1,11
2024-10-16,99991.485,0.0,99991.485,1,12
2024-10-17,99961.75499999999,0.0,99961.75499999999,1,12
2024-10-18,99940.54,0.0,99940.54,0,12
2024-10-21,99931.6065,0.0,99931.6065,1,12
2024-10-22,99921.3005,0.0,99921.3005,2,12
2024-10-23,99902.061,0.0,99902.061,0,12
2024-10-24,99902.061,0.0,99902.061,0,12
2024-10-25,99882.097,0.0,99882.097,1,12
2024-10-28,99862.24999999999,0.0,99862.24999999999,2,12
2024-10-29,99822.43899999998,0.0,99822.43899999998,0,12
2024-10-30,99803.32999999997,0.0,99803.32999999997,1,12
2024-10-31,99784.22099999998,0.0,99784.22099999998,0,12
2024-11-01,99784.22099999998,0.0,99784.22099999998,0,12
2024-11-04,99764.94999999997,0.0,99764.94999999997,1,12
2024-11-05,99747.37999999996,0.0,99747.37999999996,2,12
2024-11-06,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-07,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-08,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-11,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-12,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-13,99710.53899999996,0.0,99710.53899999996,0,12
2024-11-14,99689.95399999995,0.0,99689.95399999995,1,12
2024-11-15,99670.17899999995,0.0,99670.17899999995,2,12
2024-11-18,99629.81899999994,0.0,99629.81899999994,0,12
2024-11-19,99629.81899999994,0.0,99629.81899999994,0,12
2024-11-20,99629.81899999994,0.0,99629.81899999994,0,12
2024-11-21,99629.81899999994,0.0,99629.81899999994,0,12
2024-11-22,99629.81899999994,0.0,99629.81899999994,0,12
2024-11-25,99610.71899999994,0.0,99610.71899999994,1,12
2024-11-26,99591.61899999993,0.0,99591.61899999993,0,12
2024-11-27,99571.46599999993,0.0,99571.46599999993,1,12
2024-11-29,99551.31299999992,0.0,99551.31299999992,0,12
2024-12-02,99551.31299999992,0.0,99551.31299999992,0,12
2024-12-03,99551.31299999992,0.0,99551.31299999992,0,12
2024-12-04,99540.70999999992,0.0,99540.70999999992,1,12
2024-12-05,99530.10699999992,0.0,99530.10699999992,0,12
2024-12-06,99530.10699999992,0.0,99530.10699999992,0,12
2024-12-09,99530.10699999992,0.0,99530.10699999992,0,12
2024-12-10,99512.9869999999,0.0,99512.9869999999,1,12
2024-12-11,99495.86699999991,0.0,99495.86699999991,0,12
2024-12-12,99476.1639999999,0.0,99476.1639999999,1,12
2024-12-13,99456.46099999991,0.0,99456.46099999991,0,12
2024-12-16,99456.46099999991,0.0,99456.46099999991,0,12
2024-12-17,99436.7219999999,0.0,99436.7219999999,1,12
2024-12-18,99416.9829999999,0.0,99416.9829999999,0,12
2024-12-19,99416.9829999999,0.0,99416.9829999999,0,12
2024-12-20,99396.8479999999,0.0,99396.8479999999,1,12
2024-12-23,99357.89199999989,0.0,99357.89199999989,1,12
2024-12-24,99339.96199999988,0.0,99339.96199999988,2,12
2024-12-26,99322.06799999988,0.0,99322.06799999988,3,12
2024-12-27,99980.89099999999,0.0,99980.89099999999,1,13
2024-12-30,99960.18899999998,0.0,99960.18899999998,2,13
2024-12-31,99920.37799999998,0.0,99920.37799999998,0,13
2025-01-02,99920.37799999998,0.0,99920.37799999998,0,13
2025-01-03,99903.03299999998,0.0,99903.03299999998,1,13
2025-01-06,99884.25699999997,0.0,99884.25699999997,2,13
2025-01-07,99848.13599999997,0.0,99848.13599999997,0,13
2025-01-08,99829.49499999997,0.0,99829.49499999997,1,13
2025-01-10,99810.85399999996,0.0,99810.85399999996,0,13
2025-01-13,99790.50299999995,0.0,99790.50299999995,1,13
2025-01-14,99773.37399999995,0.0,99773.37399999995,2,13
2025-01-15,99756.27199999995,0.0,99756.27199999995,3,13
2025-01-16,99701.68999999996,0.0,99701.68999999996,0,13
2025-01-17,99682.58999999995,0.0,99682.58999999995,1,13
2025-01-21,99663.48999999995,0.0,99663.48999999995,0,13
2025-01-22,99643.09399999994,0.0,99643.09399999994,1,13
2025-01-23,99622.69799999995,0.0,99622.69799999995,0,13
2025-01-24,99601.77099999994,0.0,99601.77099999994,1,13
2025-01-27,99580.84399999994,0.0,99580.84399999994,0,13
2025-01-28,99580.84399999994,0.0,99580.84399999994,0,13
2025-01-29,99563.37299999993,0.0,99563.37299999993,1,13
2025-01-30,99545.90199999993,0.0,99545.90199999993,0,13
2025-01-31,99525.16399999992,0.0,99525.16399999992,1,13
2025-02-03,99504.42599999992,0.0,99504.42599999992,0,13
2025-02-04,99483.72399999991,0.0,99483.72399999991,1,13
2025-02-05,99463.02199999991,0.0,99463.02199999991,0,13
2025-02-06,99445.1099999999,0.0,99445.1099999999,1,13
2025-02-07,99425.3169999999,0.0,99425.3169999999,2,13
2025-02-10,99406.35199999988,0.0,99406.35199999988,3,13
2025-02-11,99387.53099999987,0.0,99387.53099999987,4,13
2025-02-12,99366.95499999987,0.0,99366.95499999987,5,13
2025-02-13,99270.88799999988,0.0,99270.88799999988,0,13
2025-02-14,99270.88799999988,0.0,99270.88799999988,0,13
2025-02-18,99270.88799999988,0.0,99270.88799999988,0,13
2025-02-19,99262.26949999988,0.0,99262.26949999988,1,13
2025-02-20,99253.65099999988,0.0,99253.65099999988,0,13
2025-02-21,99253.65099999988,0.0,99253.65099999988,0,13
2025-02-24,99253.65099999988,0.0,99253.65099999988,0,13
2025-02-25,99235.23499999987,0.0,99235.23499999987,1,13
2025-02-26,99216.81899999987,0.0,99216.81899999987,0,13
2025-02-27,99207.24649999986,0.0,99207.24649999986,1,13
2025-02-28,99177.83599999986,0.0,99177.83599999986,1,13
2025-03-03,99147.89449999986,0.0,99147.89449999986,1,13
2025-03-04,99137.79099999987,0.0,99137.79099999987,0,13
2025-03-05,99120.43699999986,0.0,99120.43699999986,1,13
2025-03-06,99103.08299999985,0.0,99103.08299999985,0,13
2025-03-07,99083.15499999985,0.0,99083.15499999985,1,13
2025-03-10,99053.41599999985,0.0,99053.41599999985,1,13
2025-03-11,99033.64099999984,0.0,99033.64099999984,1,13
2025-03-12,99023.67699999984,0.0,99023.67699999984,0,13
2025-03-13,99989.811,0.0,99989.811,1,14
2025-03-14,99962.493,0.0,99962.493,1,14
2025-03-17,99945.364,0.0,99945.364,0,14
2025-03-18,99945.364,0.0,99945.364,0,14
2025-03-19,99924.347,0.0,99924.347,1,14
2025-03-20,99893.55949999999,0.0,99893.55949999999,1,14
2025-03-21,99863.77099999998,0.0,99863.77099999998,1,14
2025-03-24,99843.84299999998,0.0,99843.84299999998,2,14
2025-03-25,99825.15699999998,0.0,99825.15699999998,3,14
2025-03-26,99766.52499999998,0.0,99766.52499999998,0,14
2025-03-27,99745.55299999997,0.0,99745.55299999997,1,14
2025-03-28,99714.73399999997,0.0,99714.73399999997,1,14
2025-03-31,99686.33599999997,0.0,99686.33599999997,1,14
2025-04-01,99668.10899999997,0.0,99668.10899999997,2,14
2025-04-02,99649.44099999996,0.0,99649.44099999996,3,14
2025-04-03,99585.20999999995,0.0,99585.20999999995,1,14
2025-04-04,99575.78599999995,0.0,99575.78599999995,2,14
2025-04-07,99539.03499999995,0.0,99539.03499999995,1,14
2025-04-08,99510.27699999994,0.0,99510.27699999994,1,14
2025-04-09,99482.20299999994,0.0,99482.20299999994,1,14
2025-04-10,99462.72499999993,0.0,99462.72499999993,2,14
2025-04-11,99405.33499999993,0.0,99405.33499999993,1,14
2025-04-14,99376.12699999992,0.0,99376.12699999992,1,14
2025-04-15,99367.65249999992,0.0,99367.65249999992,2,14
2025-04-16,99357.80549999991,0.0,99357.80549999991,3,14
2025-04-17,99348.88999999991,0.0,99348.88999999991,4,14
2025-04-21,99292.39099999992,0.0,99292.39099999992,1,14
2025-04-22,99275.3159999999,0.0,99275.3159999999,2,14
2025-04-23,99238.13299999991,0.0,99238.13299999991,0,14
2025-04-24,99220.5539999999,0.0,99220.5539999999,1,14
2025-04-25,99202.9749999999,0.0,99202.9749999999,0,14
2025-04-28,99202.9749999999,0.0,99202.9749999999,0,14
2025-04-29,99202.9749999999,0.0,99202.9749999999,0,14
2025-04-30,99202.9749999999,0.0,99202.9749999999,0,14
2025-05-01,99182.4979999999,0.0,99182.4979999999,1,14
2025-05-02,99164.9819999999,0.0,99164.9819999999,2,14
2025-05-05,99144.5409999999,0.0,99144.5409999999,3,14
2025-05-06,99126.52099999989,0.0,99126.52099999989,4,14
2025-05-07,99050.06699999988,0.0,99050.06699999988,0,14
2025-05-08,99031.02099999988,0.0,99031.02099999988,1,14
2025-05-09,99011.32699999987,0.0,99011.32699999987,2,14
2025-05-12,98972.58699999987,0.0,98972.58699999987,0,14
2025-05-13,98955.14299999987,0.0,98955.14299999987,1,14
2025-05-14,98937.69899999986,0.0,98937.69899999986,0,14
2025-05-15,98928.35599999985,0.0,98928.35599999985,1,14
2025-05-16,98919.16599999985,0.0,98919.16599999985,2,14
2025-05-19,98891.15049999986,0.0,98891.15049999986,1,14
2025-05-20,98880.63299999986,0.0,98880.63299999986,2,14
2025-05-21,98843.45899999986,0.0,98843.45899999986,1,14
2025-05-22,98826.28499999986,0.0,98826.28499999986,0,14
2025-05-23,100000.0,0.0,100000.0,0,15
2025-05-27,99989.9325,0.0,99989.9325,1,15
2025-05-28,99962.80799999999,0.0,99962.80799999999,1,15
2025-05-29,99945.75099999999,0.0,99945.75099999999,0,15
2025-05-30,99945.75099999999,0.0,99945.75099999999,0,15
2025-06-02,99945.75099999999,0.0,99945.75099999999,0,15
2025-06-03,99945.75099999999,0.0,99945.75099999999,0,15
2025-06-04,99927.48799999998,0.0,99927.48799999998,1,15
2025-06-05,99910.14299999998,0.0,99910.14299999998,2,15
2025-06-06,99874.53499999997,0.0,99874.53499999997,0,15
2025-06-09,99855.72299999997,0.0,99855.72299999997,1,15
2025-06-10,99826.49699999996,0.0,99826.49699999996,1,15
2025-06-11,99816.08299999996,0.0,99816.08299999996,0,15
2025-06-12,99807.09549999995,0.0,99807.09549999995,1,15
2025-06-13,99780.80799999995,0.0,99780.80799999995,1,15
2025-06-16,99763.50799999994,0.0,99763.50799999994,0,15
2025-06-17,99744.40799999994,0.0,99744.40799999994,1,15
2025-06-18,99725.30799999993,0.0,99725.30799999993,2,15
2025-06-20,99705.55999999992,0.0,99705.55999999992,3,15
2025-06-23,99647.6119999999,0.0,99647.6119999999,0,15
2025-06-24,99647.6119999999,0.0,99647.6119999999,0,15
2025-06-25,99647.6119999999,0.0,99647.6119999999,0,15
2025-06-26,99638.9034999999,0.0,99638.9034999999,1,15
2025-06-27,99629.3129999999,0.0,99629.3129999999,2,15
2025-06-30,99618.79549999989,0.0,99618.79549999989,3,15
2025-07-01,99589.97899999989,0.0,99589.97899999989,0,15
2025-07-02,99580.63149999989,0.0,99580.63149999989,1,15
2025-07-03,99571.28399999988,0.0,99571.28399999988,0,15
2025-07-07,99571.28399999988,0.0,99571.28399999988,0,15
2025-07-08,99571.28399999988,0.0,99571.28399999988,0,15
2025-07-09,99561.31099999989,0.0,99561.31099999989,1,15
2025-07-10,99551.39199999988,0.0,99551.39199999988,2,15
2025-07-11,99531.49999999988,0.0,99531.49999999988,0,15
2025-07-14,99521.86449999988,0.0,99521.86449999988,1,15
2025-07-15,99495.05499999988,0.0,99495.05499999988,1,15
2025-07-16,99468.68199999987,0.0,99468.68199999987,1,15
2025-07-17,99458.24999999987,0.0,99458.24999999987,2,15
2025-07-18,99438.61899999988,0.0,99438.61899999988,0,15
2025-07-21,99418.41199999987,0.0,99418.41199999987,1,15
2025-07-22,99389.16799999987,0.0,99389.16799999987,1,15
2025-07-23,99379.26249999987,0.0,99379.26249999987,2,15
2025-07-24,99360.31999999988,0.0,99360.31999999988,0,15
2025-07-25,99351.71499999988,0.0,99351.71499999988,1,15
2025-07-28,99343.10999999988,0.0,99343.10999999988,0,15
2025-07-29,99343.10999999988,0.0,99343.10999999988,0,15
2025-07-30,99343.10999999988,0.0,99343.10999999988,0,15
2025-07-31,99322.13799999988,0.0,99322.13799999988,1,15
2025-08-01,99283.61399999987,0.0,99283.61399999987,1,15
2025-08-04,99266.06199999987,0.0,99266.06199999987,0,15
2025-08-05,99245.13499999986,0.0,99245.13499999986,1,15
2025-08-06,100000.0,0.0,100000.0,0,16
2025-08-07,99982.92499999999,0.0,99982.92499999999,1,16
2025-08-08,99965.84999999999,0.0,99965.84999999999,0,16
2025-08-11,99945.92199999999,0.0,99945.92199999999,1,16
2025-08-12,99915.40449999999,0.0,99915.40449999999,1,16
2025-08-13,99904.81499999999,0.0,99904.81499999999,0,16
2025-08-14,99904.81499999999,0.0,99904.81499999999,0,16
2025-08-15,99904.81499999999,0.0,99904.81499999999,0,16
2025-08-18,99904.81499999999,0.0,99904.81499999999,0,16
2025-08-19,99885.54399999998,0.0,99885.54399999998,1,16
2025-08-20,99866.27299999999,0.0,99866.27299999999,0,16
2025-08-21,99866.27299999999,0.0,99866.27299999999,0,16
2025-08-22,99856.86249999999,0.0,99856.86249999999,1,16
2025-08-25,99828.35199999998,0.0,99828.35199999998,1,16
2025-08-26,99799.62999999998,0.0,99799.62999999998,1,16
2025-08-27,99790.00799999997,0.0,99790.00799999997,0,16
2025-08-28,99779.97199999997,0.0,99779.97199999997,1,16
2025-08-29,99769.93599999997,0.0,99769.93599999997,0,16
2025-09-02,99751.07899999997,0.0,99751.07899999997,1,16
2025-09-03,99732.22199999997,0.0,99732.22199999997,0,16
2025-09-04,99723.06799999996,0.0,99723.06799999996,1,16
2025-09-05,99713.91399999996,0.0,99713.91399999996,0,16
2025-09-08,99713.91399999996,0.0,99713.91399999996,0,16
2025-09-09,99704.21549999996,0.0,99704.21549999996,1,16
2025-09-10,99694.51699999996,0.0,99694.51699999996,0,16
2025-09-11,99686.03349999996,0.0,99686.03349999996,1,16
2025-09-12,99677.54999999996,0.0,99677.54999999996,0,16
2025-09-15,99668.40949999995,0.0,99668.40949999995,1,16
2025-09-16,99659.26899999996,0.0,99659.26899999996,0,16
2025-09-17,99659.26899999996,0.0,99659.26899999996,0,16
2025-09-18,99659.26899999996,0.0,99659.26899999996,0,16
2025-09-19,99650.30399999996,0.0,99650.30399999996,1,16
2025-09-22,99641.58199999995,0.0,99641.58199999995,2,16
2025-09-23,99623.89499999996,0.0,99623.89499999996,0,16
2025-09-24,99623.89499999996,0.0,99623.89499999996,0,16
2025-09-25,99623.89499999996,0.0,99623.89499999996,0,16
2025-09-26,99613.52599999995,0.0,99613.52599999995,1,16
2025-09-29,99603.15699999995,0.0,99603.15699999995,0,16
2025-09-30,99594.13799999995,0.0,99594.13799999995,1,16
2025-10-01,99585.28549999994,0.0,99585.28549999994,2,16
2025-10-02,99567.41399999995,0.0,99567.41399999995,0,16
2025-10-03,99547.60299999994,0.0,99547.60299999994,1,16
2025-10-06,99527.79199999994,0.0,99527.79199999994,0,16
2025-10-07,99527.79199999994,0.0,99527.79199999994,0,16
2025-10-08,99519.09249999994,0.0,99519.09249999994,1,16
2025-10-09,99510.39299999994,0.0,99510.39299999994,0,16
2025-10-10,99510.39299999994,0.0,99510.39299999994,0,16
2025-10-13,99489.52899999994,0.0,99489.52899999994,1,16
2025-10-14,99472.43599999993,0.0,99472.43599999993,2,16
2025-10-15,99453.48899999993,0.0,99453.48899999993,3,16
2025-10-16,100000.0,0.0,100000.0,0,17
2025-10-17,99981.449,0.0,99981.449,1,17
2025-10-20,99963.51899999999,0.0,99963.51899999999,2,17
2025-10-21,99943.25799999999,0.0,99943.25799999999,3,17
2025-10-22,99926.13799999998,0.0,99926.13799999998,4,17
2025-10-23,99908.62199999997,0.0,99908.62199999997,5,17
2025-10-24,99891.54699999996,0.0,99891.54699999996,6,17
2025-10-27,99783.09399999997,0.0,99783.09399999997,0,17
2025-10-28,99783.09399999997,0.0,99783.09399999997,0,17
2025-10-29,99766.14499999996,0.0,99766.14499999996,1,17
2025-10-30,99747.19799999996,0.0,99747.19799999996,2,17
2025-10-31,99711.30199999997,0.0,99711.30199999997,0,17
2025-11-03,99711.30199999997,0.0,99711.30199999997,0,17
2025-11-04,99692.41799999996,0.0,99692.41799999996,1,17
2025-11-05,99673.31799999996,0.0,99673.31799999996,2,17
2025-11-06,99654.49699999994,0.0,99654.49699999994,3,17
2025-11-07,99636.26999999995,0.0,99636.26999999995,4,17
2025-11-10,99561.23799999994,0.0,99561.23799999994,0,17
2025-11-11,99561.23799999994,0.0,99561.23799999994,0,17
2025-11-12,99543.59599999993,0.0,99543.59599999993,1,17
2025-11-13,99525.95399999993,0.0,99525.95399999993,0,17
2025-11-14,99508.59099999991,0.0,99508.59099999991,1,17
2025-11-17,99491.22799999992,0.0,99491.22799999992,0,17
2025-11-18,99491.22799999992,0.0,99491.22799999992,0,17
2025-11-19,99474.26099999991,0.0,99474.26099999991,1,17
2025-11-20,99448.8554999999,0.0,99448.8554999999,1,17
2025-11-21,99422.1899999999,0.0,99422.1899999999,1,17
2025-11-24,99401.9469999999,0.0,99401.9469999999,2,17
2025-11-25,99382.8289999999,0.0,99382.8289999999,3,17
2025-11-26,99364.01699999989,0.0,99364.01699999989,4,17
2025-11-28,99287.61699999988,0.0,99287.61699999988,0,17
2025-12-01,99268.75999999988,0.0,99268.75999999988,1,17
2025-12-02,99248.28299999988,0.0,99248.28299999988,2,17
2025-12-03,99208.94899999988,0.0,99208.94899999988,0,17
2025-12-04,99208.94899999988,0.0,99208.94899999988,0,17
2025-12-05,99189.22799999987,0.0,99189.22799999987,1,17
2025-12-08,99169.50699999987,0.0,99169.50699999987,0,17
2025-12-09,99148.64299999987,0.0,99148.64299999987,1,17
2025-12-10,99117.13549999986,0.0,99117.13549999986,1,17
2025-12-11,99107.21199999985,0.0,99107.21199999985,2,17
2025-12-12,99069.12899999984,0.0,99069.12899999984,1,17
2025-12-15,99049.37199999983,0.0,99049.37199999983,2,17
2025-12-16,99031.28899999983,0.0,99031.28899999983,3,17
2025-12-17,98975.93299999983,0.0,98975.93299999983,0,17
2025-12-18,98975.93299999983,0.0,98975.93299999983,0,17
2025-12-19,98956.30199999982,0.0,98956.30199999982,1,17
2025-12-22,98937.35499999982,0.0,98937.35499999982,2,17
2025-12-23,98898.77699999983,0.0,98898.77699999983,0,17
2025-12-24,98898.77699999983,0.0,98898.77699999983,0,17
2025-12-26,98879.95599999982,0.0,98879.95599999982,1,17
2025-12-29,99978.965,0.0,99978.965,1,18
2025-12-30,99961.67399999998,0.0,99961.67399999998,2,18
2025-12-31,99940.84599999998,0.0,99940.84599999998,3,18
2026-01-02,99923.39299999997,0.0,99923.39299999997,4,18
2026-01-05,99906.34499999996,0.0,99906.34499999996,5,18
2026-01-06,99812.68999999997,0.0,99812.68999999997,0,18
2026-01-07,99793.21199999997,0.0,99793.21199999997,1,18
2026-01-08,99773.73399999997,0.0,99773.73399999997,0,18
2026-01-09,99773.73399999997,0.0,99773.73399999997,0,18
2026-01-12,99773.73399999997,0.0,99773.73399999997,0,18
2026-01-13,99773.73399999997,0.0,99773.73399999997,0,18
2026-01-14,99773.73399999997,0.0,99773.73399999997,0,18
2026-01-15,99756.64999999997,0.0,99756.64999999997,1,18
