timestamp_utc,plan_id,symbol,strategy,entry_debit,entry_mid,current_mark,peak_mark,unrealized_pnl,unrealized_pnl_pct,signal,closed,dte
2026-04-07T15:08:18Z,QQQ_20260407_1503,QQQ,,222.0,192.0,192.0,192.0,-30.0,-13.51,hold,0,31.203
2026-04-07T15:08:28Z,AAPL_20260407_1501,AAPL,,1803.0,1785.0,1800.0,1800.0,-3.0,-0.17,hold,0,24.202
2026-04-07T15:09:49Z,META_20260407_1502,META,,5562.0,5507.0,5507.0,5507.0,-55.0,-0.99,hold,0,24.202
2026-04-07T15:10:13Z,TSLA_20260407_1503,TSLA,,3573.0,3538.0,3550.0,3550.0,-23.0,-0.64,hold,0,24.201
2026-04-07T15:10:25Z,MSFT_20260407_1502,MSFT,,2946.0,2917.0,2945.0,2945.0,-1.0,-0.03,hold,0,24.201
2026-04-07T15:10:40Z,NVDA_20260407_1502,NVDA,,1343.0,1329.0,1322.0,1324.0,-21.0,-1.56,hold,0,24.201
2026-04-07T15:11:08Z,QQQ_20260407_1503,QQQ,,222.0,192.0,192.0,192.0,-30.0,-13.51,hold,0,31.201
2026-04-07T15:11:20Z,AAPL_20260407_1501,AAPL,,1803.0,1785.0,1804.0,1804.0,1.0,0.06,hold,0,24.2
2026-04-07T15:12:39Z,META_20260407_1509,META,,5752.0,5695.0,5695.0,5695.0,-57.0,-0.99,hold,0,24.2
2026-04-07T15:12:56Z,MSFT_20260407_1510,MSFT,,2975.0,2945.0,2945.0,2945.0,-30.0,-1.01,hold,0,24.199
2026-04-07T15:13:13Z,TSLA_20260407_1510,TSLA,,3586.0,3550.0,3548.0,3548.0,-38.0,-1.06,hold,0,24.199
2026-04-07T15:13:28Z,NVDA_20260407_1510,NVDA,,1336.0,1322.0,1330.0,1330.0,-6.0,-0.45,hold,0,24.199
2026-04-07T15:13:59Z,QQQ_20260407_1511,QQQ,,283.0,254.0,254.0,254.0,-29.0,-10.25,hold,0,31.199
2026-04-07T15:14:09Z,AAPL_20260407_1509,AAPL,,1818.0,1800.0,1799.0,1799.0,-19.0,-1.05,hold,0,24.199
2026-04-07T15:15:33Z,META_20260407_1509,META,,5752.0,5695.0,5541.0,5695.0,-211.0,-3.67,hold,0,24.198
2026-04-07T15:15:56Z,MSFT_20260407_1510,MSFT,,2975.0,2945.0,2979.0,2979.0,4.0,0.13,hold,0,24.197
2026-04-07T15:16:15Z,TSLA_20260407_1510,TSLA,,3586.0,3550.0,3598.0,3598.0,12.0,0.33,hold,0,24.197
2026-04-07T15:16:34Z,NVDA_20260407_1510,NVDA,,1336.0,1322.0,1330.0,1330.0,-6.0,-0.45,hold,0,24.197
2026-04-07T15:17:03Z,QQQ_20260407_1511,QQQ,,283.0,254.0,312.0,312.0,29.0,10.25,hold,0,31.196
2026-04-07T15:17:13Z,AAPL_20260407_1509,AAPL,,1818.0,1800.0,1810.0,1810.0,-8.0,-0.44,hold,0,24.196
2026-04-07T15:18:33Z,META_20260407_1509,META,,5752.0,5695.0,5541.0,5695.0,-211.0,-3.67,hold,0,24.195
2026-04-07T15:18:46Z,MSFT_20260407_1510,MSFT,,2975.0,2945.0,2904.0,2979.0,-71.0,-2.39,hold,0,24.195
2026-04-07T15:19:04Z,TSLA_20260407_1510,TSLA,,3586.0,3550.0,3608.0,3608.0,22.0,0.61,hold,0,24.195
2026-04-07T15:19:21Z,NVDA_20260407_1510,NVDA,,1336.0,1322.0,1343.0,1343.0,7.0,0.52,hold,0,24.195
2026-04-07T15:19:51Z,QQQ_20260407_1511,QQQ,,283.0,254.0,357.0,357.0,74.0,26.15,hold,0,31.195
2026-04-07T15:20:00Z,AAPL_20260407_1509,AAPL,,1818.0,1800.0,1790.0,1810.0,-28.0,-1.54,hold,0,24.194
2026-04-07T15:21:28Z,META_20260407_1517,META,,5596.0,5541.0,5541.0,5541.0,-55.0,-0.98,hold,0,24.193
2026-04-07T15:21:41Z,MSFT_20260407_1517,MSFT,,2934.0,2905.0,2970.0,2970.0,36.0,1.23,hold,0,24.193
2026-04-07T15:22:02Z,TSLA_20260407_1518,TSLA,,3644.0,3608.0,3600.0,3600.0,-44.0,-1.21,hold,0,24.193
2026-04-07T15:22:20Z,NVDA_20260407_1518,NVDA,,1357.0,1343.0,1336.0,1336.0,-21.0,-1.55,hold,0,24.193
2026-04-07T15:22:50Z,QQQ_20260407_1519,QQQ,,3248.0,3216.0,3216.0,3216.0,-32.0,-0.99,hold,0,23.192
2026-04-07T15:23:04Z,GOOGL_20260407_1517,GOOGL,,2450.0,2425.0,2425.0,2425.0,-25.0,-1.02,hold,0,24.192
2026-04-07T15:23:45Z,SPY_20260407_1519,SPY,,252.0,224.0,301.0,301.0,49.0,19.44,hold,0,31.192
2026-04-07T15:23:53Z,AMZN_20260407_1517,AMZN,,1970.0,1950.0,1954.0,1954.0,-16.0,-0.81,hold,0,24.192
2026-04-07T15:24:04Z,AAPL_20260407_1516,AAPL,,1828.0,1810.0,1803.0,1803.0,-25.0,-1.37,hold,0,24.192
2026-04-07T15:25:25Z,META_20260407_1517,META,,5596.0,5541.0,5541.0,5541.0,-55.0,-0.98,hold,0,24.191
2026-04-07T15:25:37Z,MSFT_20260407_1517,MSFT,,2934.0,2905.0,2942.0,2970.0,8.0,0.27,hold,0,24.191
2026-04-07T15:25:56Z,TSLA_20260407_1518,TSLA,,3644.0,3608.0,3607.0,3607.0,-37.0,-1.02,hold,0,24.19
2026-04-07T15:26:08Z,NVDA_20260407_1518,NVDA,,1357.0,1343.0,1340.0,1340.0,-17.0,-1.25,hold,0,24.19
2026-04-07T15:26:38Z,QQQ_20260407_1519,QQQ,,3248.0,3216.0,3216.0,3216.0,-32.0,-0.99,hold,0,23.19
2026-04-07T15:26:52Z,GOOGL_20260407_1517,GOOGL,,2450.0,2425.0,2425.0,2425.0,-25.0,-1.02,hold,0,24.19
2026-04-07T15:27:32Z,SPY_20260407_1519,SPY,,252.0,224.0,189.0,301.0,-63.0,-25.0,trailing_stop,1,31.189
2026-04-07T15:27:46Z,AMZN_20260407_1517,AMZN,,1970.0,1950.0,1974.0,1974.0,4.0,0.2,hold,0,24.189
2026-04-07T15:27:57Z,AAPL_20260407_1516,AAPL,,1828.0,1810.0,1801.0,1803.0,-27.0,-1.48,hold,0,24.189
2026-04-07T15:29:18Z,META_20260407_1526,META,,5596.0,5541.0,5541.0,5541.0,-55.0,-0.98,hold,0,24.188
2026-04-07T15:29:29Z,MSFT_20260407_1526,MSFT,,2971.0,2942.0,2942.0,2942.0,-29.0,-0.98,hold,0,24.188
2026-04-07T15:29:47Z,TSLA_20260407_1527,TSLA,,3631.0,3595.0,3596.0,3596.0,-35.0,-0.96,hold,0,24.188
2026-04-07T15:30:00Z,NVDA_20260407_1526,NVDA,,1338.0,1325.0,1315.0,1315.0,-23.0,-1.72,hold,0,24.187
2026-04-07T15:30:48Z,QQQ_20260407_1528,QQQ,,3208.0,3176.0,3191.0,3191.0,-17.0,-0.53,hold,0,23.187
2026-04-07T15:31:12Z,AMZN_20260407_1525,AMZN,,1974.0,1954.0,1974.0,1974.0,0.0,0.0,hold,0,24.187
2026-04-07T15:31:56Z,GOOGL_20260407_1525,GOOGL,,2450.0,2425.0,2425.0,2425.0,-25.0,-1.02,hold,0,24.186
2026-04-07T15:33:09Z,SPY_20260407_1527,SPY,,219.0,189.0,211.0,211.0,-8.0,-3.65,hold,0,31.185
2026-04-07T15:33:23Z,AAPL_20260407_1525,AAPL,,1819.0,1801.0,1781.0,1781.0,-38.0,-2.09,hold,0,24.185
2026-04-07T15:35:07Z,META_20260407_1526,META,,5596.0,5541.0,5517.0,5541.0,-79.0,-1.41,hold,0,24.184
2026-04-07T15:35:24Z,MSFT_20260407_1526,MSFT,,2971.0,2942.0,3015.0,3015.0,44.0,1.48,hold,0,24.184
2026-04-07T15:35:53Z,TSLA_20260407_1527,TSLA,,3631.0,3595.0,3575.0,3596.0,-56.0,-1.54,hold,0,24.183
2026-04-07T15:36:14Z,NVDA_20260407_1526,NVDA,,1338.0,1325.0,1332.0,1332.0,-6.0,-0.45,hold,0,24.183
2026-04-07T15:37:08Z,QQQ_20260407_1528,QQQ,,3208.0,3176.0,3186.0,3191.0,-22.0,-0.69,hold,0,23.183
2026-04-07T15:37:20Z,AMZN_20260407_1525,AMZN,,1974.0,1954.0,1994.0,1994.0,20.0,1.01,hold,0,24.182
2026-04-07T15:37:46Z,GOOGL_20260407_1525,GOOGL,,2450.0,2425.0,2425.0,2425.0,-25.0,-1.02,hold,0,24.182
2026-04-07T15:38:22Z,SPY_20260407_1527,SPY,,219.0,189.0,171.0,211.0,-48.0,-21.92,hold,0,31.182
2026-04-07T15:38:33Z,AAPL_20260407_1525,AAPL,,1819.0,1801.0,1799.0,1799.0,-20.0,-1.1,hold,0,24.182
2026-04-07T15:39:54Z,META_20260407_1534,META,,5572.0,5517.0,5586.0,5586.0,14.0,0.25,hold,0,24.181
2026-04-07T15:40:07Z,MSFT_20260407_1535,MSFT,,3007.0,2978.0,2936.0,2936.0,-71.0,-2.36,hold,0,24.18
2026-04-07T15:40:33Z,TSLA_20260407_1535,TSLA,,3611.0,3575.0,3570.0,3570.0,-41.0,-1.14,hold,0,24.18
2026-04-07T15:41:30Z,QQQ_20260407_1536,QQQ,,306.0,277.0,312.0,312.0,6.0,1.96,hold,0,31.18
2026-04-07T15:41:43Z,NVDA_20260407_1535,NVDA,,1346.0,1332.0,1335.0,1335.0,-11.0,-0.82,hold,0,24.179
2026-04-07T15:41:53Z,AAPL_20260407_1533,AAPL,,1798.0,1781.0,1799.0,1799.0,1.0,0.06,hold,0,24.179
2026-04-07T15:43:21Z,META_20260407_1534,META,,5572.0,5517.0,5586.0,5586.0,14.0,0.25,hold,0,24.178
2026-04-07T15:43:33Z,MSFT_20260407_1535,MSFT,,3007.0,2978.0,2936.0,2936.0,-71.0,-2.36,hold,0,24.178
2026-04-07T15:43:52Z,TSLA_20260407_1535,TSLA,,3611.0,3575.0,3562.0,3570.0,-49.0,-1.36,hold,0,24.178
2026-04-07T15:44:25Z,QQQ_20260407_1536,QQQ,,306.0,277.0,280.0,312.0,-26.0,-8.5,hold,0,31.177
2026-04-07T15:44:37Z,NVDA_20260407_1535,NVDA,,1346.0,1332.0,1340.0,1340.0,-6.0,-0.45,hold,0,24.177
2026-04-07T15:44:50Z,AAPL_20260407_1533,AAPL,,1798.0,1781.0,1781.0,1799.0,-17.0,-0.95,hold,0,24.177
2026-04-07T15:46:18Z,META_20260407_1542,META,,5642.0,5586.0,5586.0,5586.0,-56.0,-0.99,hold,0,24.176
2026-04-07T15:46:31Z,MSFT_20260407_1542,MSFT,,2965.0,2936.0,2936.0,2936.0,-29.0,-0.98,hold,0,24.176
2026-04-07T15:46:52Z,TSLA_20260407_1543,TSLA,,3606.0,3570.0,3588.0,3588.0,-18.0,-0.5,hold,0,24.176
2026-04-07T15:47:19Z,QQQ_20260407_1543,QQQ,,314.0,285.0,279.0,279.0,-35.0,-11.15,hold,0,31.175
2026-04-07T15:47:29Z,AAPL_20260407_1542,AAPL,,1797.0,1779.0,1751.0,1751.0,-46.0,-2.56,hold,0,24.175
2026-04-07T15:48:48Z,META_20260407_1542,META,,5642.0,5586.0,5534.0,5586.0,-108.0,-1.91,hold,0,24.174
2026-04-07T15:49:04Z,MSFT_20260407_1542,MSFT,,2965.0,2936.0,2936.0,2936.0,-29.0,-0.98,hold,0,24.174
2026-04-07T15:49:21Z,TSLA_20260407_1543,TSLA,,3606.0,3570.0,3590.0,3590.0,-16.0,-0.44,hold,0,24.174
2026-04-07T15:49:51Z,QQQ_20260407_1543,QQQ,,314.0,285.0,256.0,279.0,-58.0,-18.47,hold,0,31.174
2026-04-07T15:50:01Z,AAPL_20260407_1542,AAPL,,1797.0,1779.0,1751.0,1751.0,-46.0,-2.56,hold,0,24.174
2026-04-07T15:52:31Z,TSLA_20260407_1550,TSLA,,3626.0,3590.0,3579.0,3579.0,-47.0,-1.3,hold,0,24.172
2026-04-07T15:52:44Z,MSFT_20260407_1550,MSFT,,2965.0,2936.0,2936.0,2936.0,-29.0,-0.98,hold,0,24.172
2026-04-07T15:52:57Z,AAPL_20260407_1549,AAPL,,1769.0,1751.0,1748.0,1748.0,-21.0,-1.19,hold,0,24.172
2026-04-07T15:54:16Z,META_20260407_1549,META,,5590.0,5534.0,5534.0,5534.0,-56.0,-1.0,hold,0,24.171
2026-04-07T15:54:32Z,TSLA_20260407_1550,TSLA,,3626.0,3590.0,3576.0,3579.0,-50.0,-1.38,hold,0,24.17
2026-04-07T15:54:44Z,MSFT_20260407_1550,MSFT,,2965.0,2936.0,2932.0,2936.0,-33.0,-1.11,hold,0,24.17
2026-04-07T15:54:54Z,AAPL_20260407_1549,AAPL,,1769.0,1751.0,1753.0,1753.0,-16.0,-0.9,hold,0,24.17
2026-04-07T15:56:19Z,META_20260407_1549,META,,5590.0,5534.0,5534.0,5534.0,-56.0,-1.0,hold,0,24.169
2026-04-07T15:56:38Z,TSLA_20260407_1550,TSLA,,3626.0,3590.0,3577.0,3579.0,-49.0,-1.35,hold,0,24.169
2026-04-07T15:56:51Z,MSFT_20260407_1550,MSFT,,2965.0,2936.0,2932.0,2936.0,-33.0,-1.11,hold,0,24.169
2026-04-07T15:57:01Z,AAPL_20260407_1549,AAPL,,1769.0,1751.0,1753.0,1753.0,-16.0,-0.9,hold,0,24.169
2026-04-07T15:58:19Z,META_20260407_1556,META,,5590.0,5534.0,5534.0,5534.0,-56.0,-1.0,hold,0,24.168
2026-04-07T15:58:38Z,TSLA_20260407_1557,TSLA,,3613.0,3577.0,3577.0,3577.0,-36.0,-1.0,hold,0,24.168
2026-04-07T15:58:48Z,MSFT_20260407_1556,MSFT,,2961.0,2932.0,2932.0,2932.0,-29.0,-0.98,hold,0,24.167
2026-04-07T15:59:20Z,QQQ_20260407_1557,QQQ,,276.0,248.0,248.0,248.0,-28.0,-10.14,hold,0,31.167
2026-04-07T15:59:30Z,AAPL_20260407_1555,AAPL,,1771.0,1753.0,1753.0,1753.0,-18.0,-1.02,hold,0,24.167
2026-04-07T16:01:07Z,META_20260407_1556,META,,5590.0,5534.0,5534.0,5534.0,-56.0,-1.0,hold,0,24.166
2026-04-07T16:01:55Z,TSLA_20260407_1557,TSLA,,3613.0,3577.0,3611.0,3611.0,-2.0,-0.06,hold,0,24.165
2026-04-07T16:02:10Z,MSFT_20260407_1556,MSFT,,2961.0,2932.0,2932.0,2932.0,-29.0,-0.98,hold,0,24.165
2026-04-07T16:02:45Z,QQQ_20260407_1557,QQQ,,276.0,248.0,248.0,248.0,-28.0,-10.14,hold,0,31.165
2026-04-07T16:02:54Z,AAPL_20260407_1555,AAPL,,1771.0,1753.0,1748.0,1753.0,-23.0,-1.3,hold,0,24.165
2026-04-07T16:04:29Z,META_20260407_1556,META,,5590.0,5534.0,5508.0,5534.0,-82.0,-1.47,hold,0,24.164
2026-04-07T16:04:55Z,TSLA_20260407_1557,TSLA,,3613.0,3577.0,3611.0,3611.0,-2.0,-0.06,hold,0,24.163
2026-04-07T16:05:09Z,MSFT_20260407_1556,MSFT,,2961.0,2932.0,2932.0,2932.0,-29.0,-0.98,hold,0,24.163
2026-04-07T16:05:48Z,QQQ_20260407_1557,QQQ,,276.0,248.0,253.0,253.0,-23.0,-8.33,hold,0,31.163
2026-04-07T16:06:00Z,AAPL_20260407_1555,AAPL,,1771.0,1753.0,1758.0,1758.0,-13.0,-0.73,hold,0,24.162
2026-04-07T16:07:32Z,META_20260407_1603,META,,5563.0,5508.0,5508.0,5508.0,-55.0,-0.99,hold,0,24.161
2026-04-07T16:07:49Z,TSLA_20260407_1604,TSLA,,3647.0,3611.0,3602.0,3602.0,-45.0,-1.23,hold,0,24.161
2026-04-07T16:08:01Z,MSFT_20260407_1604,MSFT,,2961.0,2932.0,2951.0,2951.0,-10.0,-0.34,hold,0,24.161
2026-04-07T16:08:09Z,AAPL_20260407_1603,AAPL,,1766.0,1748.0,1768.0,1768.0,2.0,0.11,hold,0,24.161
2026-04-07T16:08:26Z,GOOGL_20260407_1603,GOOGL,,2234.0,2212.0,2212.0,2212.0,-22.0,-0.98,hold,0,24.161
2026-04-07T16:08:34Z,AMZN_20260407_1603,AMZN,,1781.0,1763.0,1763.0,1763.0,-18.0,-1.01,hold,0,24.161
2026-04-07T16:09:55Z,META_20260407_1603,META,,5563.0,5508.0,5501.0,5508.0,-62.0,-1.11,hold,0,24.16
2026-04-07T16:10:12Z,TSLA_20260407_1604,TSLA,,3647.0,3611.0,3585.0,3602.0,-62.0,-1.7,hold,0,24.16
2026-04-07T16:10:31Z,MSFT_20260407_1604,MSFT,,2961.0,2932.0,2951.0,2951.0,-10.0,-0.34,hold,0,24.159
2026-04-07T16:10:43Z,AAPL_20260407_1603,AAPL,,1766.0,1748.0,1745.0,1768.0,-21.0,-1.19,hold,0,24.159
2026-04-07T16:10:58Z,GOOGL_20260407_1603,GOOGL,,2234.0,2212.0,2212.0,2212.0,-22.0,-0.98,hold,0,24.159
2026-04-07T16:11:07Z,AMZN_20260407_1603,AMZN,,1781.0,1763.0,1779.0,1779.0,-2.0,-0.11,hold,0,24.159
2026-04-07T16:12:27Z,META_20260407_1611,META,,5556.0,5501.0,5501.0,5501.0,-55.0,-0.99,hold,0,24.158
2026-04-07T16:12:43Z,TSLA_20260407_1611,TSLA,,3591.0,3555.0,3555.0,3555.0,-36.0,-1.0,hold,0,24.158
2026-04-07T16:12:59Z,AAPL_20260407_1610,AAPL,,1786.0,1768.0,1750.0,1750.0,-36.0,-2.02,hold,0,24.158
2026-04-07T16:13:13Z,NVDA_20260407_1611,NVDA,,1358.0,1345.0,1345.0,1345.0,-13.0,-0.96,hold,0,24.157
2026-04-07T16:13:24Z,AMZN_20260407_1610,AMZN,,1797.0,1779.0,1779.0,1779.0,-18.0,-1.0,hold,0,24.157
2026-04-07T16:13:39Z,GOOGL_20260407_1610,GOOGL,,2234.0,2212.0,2146.0,2146.0,-88.0,-3.94,hold,0,24.157
2026-04-07T16:14:58Z,META_20260407_1611,META,,5556.0,5501.0,5501.0,5501.0,-55.0,-0.99,hold,0,24.156
2026-04-07T16:15:17Z,TSLA_20260407_1611,TSLA,,3591.0,3555.0,3575.0,3575.0,-16.0,-0.45,hold,0,24.156
2026-04-07T16:15:28Z,AAPL_20260407_1610,AAPL,,1786.0,1768.0,1765.0,1765.0,-21.0,-1.18,hold,0,24.156
2026-04-07T16:15:43Z,NVDA_20260407_1611,NVDA,,1358.0,1345.0,1345.0,1345.0,-13.0,-0.96,hold,0,24.156
2026-04-07T16:15:54Z,AMZN_20260407_1610,AMZN,,1797.0,1779.0,1779.0,1779.0,-18.0,-1.0,hold,0,24.156
2026-04-07T16:16:10Z,GOOGL_20260407_1610,GOOGL,,2234.0,2212.0,2146.0,2146.0,-88.0,-3.94,hold,0,24.155
2026-04-07T16:17:30Z,META_20260407_1611,META,,5556.0,5501.0,5501.0,5501.0,-55.0,-0.99,hold,0,24.155
2026-04-07T16:17:49Z,TSLA_20260407_1611,TSLA,,3591.0,3555.0,3600.0,3600.0,9.0,0.25,hold,0,24.154
2026-04-07T16:18:03Z,AAPL_20260407_1610,AAPL,,1786.0,1768.0,1778.0,1778.0,-8.0,-0.45,hold,0,24.154
2026-04-07T16:18:16Z,NVDA_20260407_1611,NVDA,,1358.0,1345.0,1345.0,1345.0,-13.0,-0.96,hold,0,24.154
2026-04-07T16:18:25Z,AMZN_20260407_1610,AMZN,,1797.0,1779.0,1724.0,1779.0,-73.0,-4.06,hold,0,24.154
2026-04-07T16:18:48Z,GOOGL_20260407_1610,GOOGL,,2234.0,2212.0,2175.0,2175.0,-59.0,-2.64,hold,0,24.154
2026-04-07T16:20:10Z,META_20260407_1617,META,,5556.0,5501.0,5501.0,5501.0,-55.0,-0.99,hold,0,24.153
2026-04-07T16:20:28Z,TSLA_20260407_1618,TSLA,,3543.0,3508.0,3560.0,3560.0,17.0,0.48,hold,0,24.152
2026-04-07T16:20:53Z,NVDA_20260407_1618,NVDA,,1358.0,1345.0,1315.0,1315.0,-43.0,-3.17,hold,0,24.152
2026-04-07T16:21:02Z,AMZN_20260407_1617,AMZN,,1797.0,1779.0,1744.0,1744.0,-53.0,-2.95,hold,0,24.152
2026-04-07T16:21:43Z,QQQ_20260407_1619,QQQ,,3075.0,3045.0,3045.0,3045.0,-30.0,-0.98,hold,0,31.152
2026-04-07T16:22:09Z,GOOGL_20260407_1617,GOOGL,,2168.0,2146.0,2190.0,2190.0,22.0,1.01,hold,0,24.151
2026-04-07T16:22:50Z,SPY_20260407_1619,SPY,,3091.0,3060.0,3143.0,3143.0,52.0,1.68,hold,0,31.151
2026-04-07T16:24:11Z,META_20260407_1617,META,,5556.0,5501.0,5501.0,5501.0,-55.0,-0.99,hold,0,24.15
2026-04-07T16:24:28Z,TSLA_20260407_1618,TSLA,,3543.0,3508.0,3530.0,3560.0,-13.0,-0.37,hold,0,24.15
2026-04-07T16:24:42Z,NVDA_20260407_1618,NVDA,,1358.0,1345.0,1320.0,1320.0,-38.0,-2.8,hold,0,24.15
2026-04-07T16:24:50Z,AMZN_20260407_1617,AMZN,,1797.0,1779.0,1744.0,1744.0,-53.0,-2.95,hold,0,24.149
2026-04-07T16:25:21Z,QQQ_20260407_1619,QQQ,,3075.0,3045.0,3045.0,3045.0,-30.0,-0.98,hold,0,31.149
2026-04-07T16:25:38Z,GOOGL_20260407_1617,GOOGL,,2168.0,2146.0,2190.0,2190.0,22.0,1.01,hold,0,24.149
2026-04-07T16:26:19Z,SPY_20260407_1619,SPY,,3091.0,3060.0,3143.0,3143.0,52.0,1.68,hold,0,31.148
2026-04-07T16:27:45Z,META_20260407_1625,META,,5708.0,5651.0,5651.0,5651.0,-57.0,-1.0,hold,0,24.147
2026-04-07T16:28:01Z,TSLA_20260407_1626,TSLA,,3580.0,3545.0,3570.0,3570.0,-10.0,-0.28,hold,0,24.147
2026-04-07T16:28:10Z,AMZN_20260407_1625,AMZN,,1762.0,1744.0,1725.0,1725.0,-37.0,-2.1,hold,0,24.147
2026-04-07T16:28:39Z,QQQ_20260407_1627,QQQ,,3028.0,2998.0,2998.0,2998.0,-30.0,-0.99,hold,0,31.147
2026-04-07T16:28:53Z,GOOGL_20260407_1625,GOOGL,,2212.0,2190.0,2195.0,2195.0,-17.0,-0.77,hold,0,24.147
2026-04-07T16:29:30Z,SPY_20260407_1626,SPY,,3182.0,3151.0,3151.0,3151.0,-31.0,-0.97,hold,0,31.146
2026-04-07T16:31:30Z,META_20260407_1625,META,,5708.0,5651.0,5651.0,5651.0,-57.0,-1.0,hold,0,24.145
2026-04-07T16:31:44Z,TSLA_20260407_1626,TSLA,,3580.0,3545.0,3573.0,3573.0,-7.0,-0.2,hold,0,24.145
2026-04-07T16:31:51Z,AMZN_20260407_1625,AMZN,,1762.0,1744.0,1730.0,1730.0,-32.0,-1.82,hold,0,24.145
2026-04-07T16:32:17Z,QQQ_20260407_1627,QQQ,,3028.0,2998.0,2998.0,2998.0,-30.0,-0.99,hold,0,31.144
2026-04-07T16:32:29Z,GOOGL_20260407_1625,GOOGL,,2212.0,2190.0,2195.0,2195.0,-17.0,-0.77,hold,0,24.144
2026-04-07T16:33:09Z,SPY_20260407_1626,SPY,,3182.0,3151.0,3085.0,3151.0,-97.0,-3.05,hold,0,31.144
2026-04-07T16:34:28Z,META_20260407_1625,META,,5708.0,5651.0,5651.0,5651.0,-57.0,-1.0,hold,0,24.143
2026-04-07T16:34:46Z,TSLA_20260407_1626,TSLA,,3580.0,3545.0,3554.0,3573.0,-26.0,-0.73,hold,0,24.143
2026-04-07T16:34:54Z,AMZN_20260407_1625,AMZN,,1762.0,1744.0,1730.0,1730.0,-32.0,-1.82,hold,0,24.142
2026-04-07T16:35:30Z,QQQ_20260407_1627,QQQ,,3028.0,2998.0,2998.0,2998.0,-30.0,-0.99,hold,0,31.142
2026-04-07T16:35:48Z,GOOGL_20260407_1625,GOOGL,,2212.0,2190.0,2195.0,2195.0,-17.0,-0.77,hold,0,24.142
2026-04-07T16:36:29Z,SPY_20260407_1626,SPY,,3182.0,3151.0,3096.0,3151.0,-86.0,-2.7,hold,0,31.141
2026-04-07T16:37:48Z,META_20260407_1633,META,,5565.0,5510.0,5510.0,5510.0,-55.0,-0.99,hold,0,24.14
2026-04-07T16:38:07Z,TSLA_20260407_1633,TSLA,,3616.0,3580.0,3554.0,3554.0,-62.0,-1.71,hold,0,24.14
2026-04-07T16:38:16Z,AMZN_20260407_1632,AMZN,,1747.0,1730.0,1730.0,1730.0,-17.0,-0.97,hold,0,24.14
2026-04-07T16:38:29Z,GOOGL_20260407_1633,GOOGL,,2217.0,2195.0,2195.0,2195.0,-22.0,-0.99,hold,0,24.14
2026-04-07T16:38:56Z,QQQ_20260407_1635,QQQ,,3028.0,2998.0,2998.0,2998.0,-30.0,-0.99,hold,0,31.14
2026-04-07T16:39:36Z,SPY_20260407_1634,SPY,,3082.0,3051.0,3019.0,3019.0,-63.0,-2.04,hold,0,31.139
2026-04-07T16:39:47Z,AAPL_20260407_1632,AAPL,,1927.0,1907.0,1910.0,1910.0,-17.0,-0.88,hold,0,31.139
2026-04-07T16:41:06Z,META_20260407_1633,META,,5565.0,5510.0,5535.0,5535.0,-30.0,-0.54,hold,0,24.138
2026-04-07T16:41:26Z,TSLA_20260407_1633,TSLA,,3616.0,3580.0,3575.0,3575.0,-41.0,-1.13,hold,0,24.138
2026-04-07T16:41:34Z,AMZN_20260407_1632,AMZN,,1747.0,1730.0,1730.0,1730.0,-17.0,-0.97,hold,0,24.138
2026-04-07T16:41:50Z,GOOGL_20260407_1633,GOOGL,,2217.0,2195.0,2195.0,2195.0,-22.0,-0.99,hold,0,24.138
2026-04-07T16:42:19Z,QQQ_20260407_1635,QQQ,,3028.0,2998.0,2998.0,2998.0,-30.0,-0.99,hold,0,31.137
2026-04-07T16:43:05Z,SPY_20260407_1634,SPY,,3082.0,3051.0,3036.0,3036.0,-46.0,-1.49,hold,0,31.137
2026-04-07T16:43:16Z,AAPL_20260407_1632,AAPL,,1927.0,1907.0,1925.0,1925.0,-2.0,-0.1,hold,0,31.137
2026-04-07T16:44:26Z,NVDA_20260407_1641,NVDA,,1341.0,1328.0,1323.0,1323.0,-18.0,-1.34,hold,0,24.136
2026-04-07T16:44:34Z,AMZN_20260407_1640,AMZN,,1747.0,1730.0,1730.0,1730.0,-17.0,-0.97,hold,0,24.136
2026-04-07T16:44:47Z,GOOGL_20260407_1640,GOOGL,,2217.0,2195.0,2195.0,2195.0,-22.0,-0.99,hold,0,24.136
2026-04-07T16:45:21Z,QQQ_20260407_1642,QQQ,,3075.0,3045.0,3045.0,3045.0,-30.0,-0.98,hold,0,31.135
2026-04-07T16:46:06Z,SPY_20260407_1642,SPY,,3066.0,3036.0,3036.0,3036.0,-30.0,-0.98,hold,0,31.135
2026-04-07T16:46:15Z,AAPL_20260407_1640,AAPL,,1928.0,1909.0,1918.0,1918.0,-10.0,-0.52,hold,0,31.135
2026-04-07T16:47:24Z,NVDA_20260407_1641,NVDA,,1341.0,1328.0,1339.0,1339.0,-2.0,-0.15,hold,0,24.134
2026-04-07T16:47:33Z,AMZN_20260407_1640,AMZN,,1747.0,1730.0,1730.0,1730.0,-17.0,-0.97,hold,0,24.134
2026-04-07T16:47:47Z,GOOGL_20260407_1640,GOOGL,,2217.0,2195.0,2195.0,2195.0,-22.0,-0.99,hold,0,24.133
2026-04-07T16:48:16Z,QQQ_20260407_1642,QQQ,,3075.0,3045.0,3045.0,3045.0,-30.0,-0.98,hold,0,31.133
2026-04-07T16:48:50Z,SPY_20260407_1642,SPY,,3066.0,3036.0,3036.0,3036.0,-30.0,-0.98,hold,0,31.133
