timestamp,cash,mark_value,equity,open_positions
2022-08-19,96999.57999999929,0.0,96999.57999999929,0
2022-08-22,96980.47999999928,0.0,96980.47999999928,1
2022-08-23,96911.15499999927,29.999999999999986,96941.15499999927,1
2022-08-24,96892.05499999927,29.999999999999986,96922.05499999927,2
2022-08-25,96872.95949999926,0.0,96872.95949999926,1
2022-08-26,96863.18899999926,0.0,96863.18899999926,0
2022-08-29,96863.18899999926,0.0,96863.18899999926,0
2022-08-30,96863.18899999926,0.0,96863.18899999926,0
2022-08-31,96863.18899999926,0.0,96863.18899999926,0
2022-09-01,96844.08899999925,0.0,96844.08899999925,1
2022-09-02,96824.98899999924,0.0,96824.98899999924,0
2022-09-06,96824.98899999924,0.0,96824.98899999924,0
2022-09-07,96749.12299999924,56.64000000000033,96805.76299999924,1
2022-09-08,96730.02299999923,56.64000000000033,96786.66299999923,2
2022-09-09,96679.79799999922,86.64000000000036,96766.43799999922,3
2022-09-12,96707.88699999922,0.0,96707.88699999922,0
2022-09-13,96707.88699999922,0.0,96707.88699999922,0
2022-09-14,96688.78699999921,0.0,96688.78699999921,1
2022-09-15,96669.6869999992,0.0,96669.6869999992,0
2022-09-16,96650.5869999992,0.0,96650.5869999992,1
2022-09-19,96581.26199999919,29.999999999999986,96611.26199999919,1
2022-09-20,96591.03699999918,0.0,96591.03699999918,0
2022-09-21,96582.56249999919,0.0,96582.56249999919,1
2022-09-22,96573.36349999918,0.0,96573.36349999918,2
2022-09-23,96512.91249999918,24.60000000000015,96537.51249999918,1
2022-09-26,96510.09549999918,0.0,96510.09549999918,1
2022-09-27,96492.03499999919,0.0,96492.03499999919,1
2022-09-28,96464.11399999919,0.0,96464.11399999919,1
2022-09-29,96445.01399999918,0.0,96445.01399999918,0
2022-09-30,96434.48299999918,0.0,96434.48299999918,1
2022-10-03,96373.72699999917,29.99999999999997,96403.72699999917,1
2022-10-04,96323.50199999916,59.99999999999997,96383.50199999916,2
2022-10-05,96273.27699999916,89.99999999999999,96363.27699999916,3
2022-10-06,96293.86199999914,0.0,96293.86199999914,1
2022-10-07,96276.56649999913,0.0,96276.56649999913,1
2022-10-10,96268.01099999913,0.0,96268.01099999913,0
2022-10-11,96259.47799999913,0.0,96259.47799999913,1
2022-10-12,96250.94499999913,0.0,96250.94499999913,0
2022-10-13,96231.84499999913,0.0,96231.84499999913,1
2022-10-14,96204.26149999912,0.0,96204.26149999912,1
2022-10-17,96145.55299999911,30.0,96175.55299999911,1
2022-10-18,96155.3279999991,0.0,96155.3279999991,0
2022-10-19,96155.3279999991,0.0,96155.3279999991,0
2022-10-20,96145.5934999991,0.0,96145.5934999991,1
2022-10-21,96135.8589999991,0.0,96135.8589999991,0
2022-10-24,96116.75899999909,0.0,96116.75899999909,1
2022-10-25,96097.65899999908,0.0,96097.65899999908,0
2022-10-26,96024.10299999907,54.23999999999975,96078.34299999908,1
2022-10-27,96005.00299999907,54.23999999999975,96059.24299999907,2
2022-10-28,96020.82699999906,0.0,96020.82699999906,0
2022-10-31,96001.72699999905,0.0,96001.72699999905,1
2022-11-01,95982.62699999905,0.0,95982.62699999905,2
2022-11-02,95925.32699999903,0.0,95925.32699999903,1
2022-11-03,95887.12699999902,0.0,95887.12699999902,1
2022-11-04,95868.02699999901,0.0,95868.02699999901,0
2022-11-07,95868.02699999901,0.0,95868.02699999901,0
2022-11-08,95825.826999999,24.0,95849.826999999,1
2022-11-09,95831.626999999,0.0,95831.626999999,0
2022-11-10,95825.796999999,-3.7200000000000415,95822.076999999,1
2022-11-11,95802.306499999,0.0,95802.306499999,1
2022-11-14,95772.985999999,0.0,95772.985999999,1
2022-11-15,95753.885999999,0.0,95753.885999999,0
2022-11-16,95734.78599999899,0.0,95734.78599999899,1
2022-11-17,95715.25599999898,-9.119999999999877,95706.13599999898,1
2022-11-18,95706.16949999897,-9.119999999999877,95697.04949999898,2
2022-11-21,95678.41299999897,0.0,95678.41299999897,0
2022-11-22,95668.81799999897,0.0,95668.81799999897,1
2022-11-23,95650.76199999897,0.0,95650.76199999897,1
2022-11-25,95642.30099999897,0.0,95642.30099999897,0
2022-11-28,95623.20099999897,0.0,95623.20099999897,1
2022-11-29,95604.10099999896,0.0,95604.10099999896,0
2022-11-30,95595.59499999895,0.0,95595.59499999895,1
2022-12-01,95587.08899999896,0.0,95587.08899999896,0
2022-12-02,95578.39849999896,0.0,95578.39849999896,1
2022-12-05,95550.60799999896,0.0,95550.60799999896,1
2022-12-06,95531.50799999895,0.0,95531.50799999895,2
2022-12-07,95443.08299999894,29.999999999999986,95473.08299999894,1
2022-12-08,95423.98299999893,29.999999999999986,95453.98299999893,2
2022-12-09,95414.65799999892,0.0,95414.65799999892,0
2022-12-12,95404.63549999891,0.0,95404.63549999891,1
2022-12-13,95375.5129999989,0.0,95375.5129999989,1
2022-12-14,95356.4129999989,0.0,95356.4129999989,2
2022-12-15,95337.31299999889,0.0,95337.31299999889,3
2022-12-16,95318.21299999888,0.0,95318.21299999888,4
2022-12-19,95241.81299999886,0.0,95241.81299999886,0
2022-12-20,95222.71299999885,0.0,95222.71299999885,1
2022-12-21,95203.61299999885,0.0,95203.61299999885,2
2022-12-22,95146.31299999883,0.0,95146.31299999883,1
2022-12-23,95052.84849999881,55.07999999999967,95107.92849999882,1
2022-12-27,95088.6439999988,0.0,95088.6439999988,0
2022-12-28,95088.6439999988,0.0,95088.6439999988,0
2022-12-29,95069.5439999988,0.0,95069.5439999988,1
2022-12-30,94972.15249999879,59.16000000000008,95031.31249999879,1
2023-01-03,94993.08099999878,0.0,94993.08099999878,1
2023-01-04,94940.55899999877,14.88000000000011,94955.43899999878,1
2023-01-05,94936.89699999877,0.0,94936.89699999877,0
2023-01-06,94895.62099999876,23.040000000000177,94918.66099999876,1
2023-01-09,94851.80399999875,48.72000000000003,94900.52399999875,2
2023-01-10,94864.15099999876,0.0,94864.15099999876,0
2023-01-11,94864.15099999876,0.0,94864.15099999876,0
2023-01-12,94864.15099999876,0.0,94864.15099999876,0
2023-01-13,94864.15099999876,0.0,94864.15099999876,0
2023-01-17,94819.29449999875,26.76000000000022,94846.05449999875,1
2023-01-18,94808.85799999874,0.0,94808.85799999874,1
2023-01-19,94774.04999999874,16.320000000000178,94790.36999999874,2
2023-01-20,94752.78199999873,0.0,94752.78199999873,0
2023-01-23,94752.78199999873,0.0,94752.78199999873,0
2023-01-24,94752.78199999873,0.0,94752.78199999873,0
2023-01-25,94743.38949999872,0.0,94743.38949999872,1
2023-01-26,94727.44699999872,-3.0,94724.44699999872,1
2023-01-27,94695.79699999871,0.0,94695.79699999871,1
2023-01-30,94657.5969999987,0.0,94657.5969999987,1
2023-01-31,94629.61299999869,0.0,94629.61299999869,1
2023-02-01,94601.57899999867,9.600000000000122,94611.17899999868,1
2023-02-02,94592.87999999868,0.0,94592.87999999868,1
2023-02-03,94533.90599999868,29.999999999999986,94563.90599999868,1
2023-02-06,94543.68099999867,0.0,94543.68099999867,0
2023-02-07,94531.85099999867,2.2799999999999727,94534.13099999867,1
2023-02-08,94505.48099999866,0.0,94505.48099999866,1
2023-02-09,94431.11649999865,55.07999999999967,94486.19649999865,2
2023-02-10,94437.37999999864,0.0,94437.37999999864,1
2023-02-13,94418.37449999864,0.0,94418.37449999864,1
2023-02-14,94399.18899999863,0.0,94399.18899999863,1
2023-02-15,94378.56799999863,0.0,94378.56799999863,1
2023-02-16,94329.59299999863,20.640000000000327,94350.23299999863,1
2023-02-17,94331.90699999862,0.0,94331.90699999862,0
2023-02-21,94312.80699999862,0.0,94312.80699999862,1
2023-02-22,94276.84399999861,17.51999999999977,94294.36399999862,2
2023-02-23,94257.74399999861,17.51999999999977,94275.26399999861,3
2023-02-24,94222.7049999986,34.07999999999973,94256.7849999986,4
2023-02-27,94181.6629999986,0.0,94181.6629999986,0
2023-02-28,94181.6629999986,0.0,94181.6629999986,0
2023-03-01,94162.5629999986,0.0,94162.5629999986,1
2023-03-02,94145.4339999986,0.0,94145.4339999986,2
2023-03-03,94109.20499999859,0.0,94109.20499999859,0
2023-03-06,94090.10499999858,0.0,94090.10499999858,1
2023-03-07,94071.00499999858,0.0,94071.00499999858,0
2023-03-08,94051.90499999857,0.0,94051.90499999857,1
2023-03-09,94023.95699999857,0.0,94023.95699999857,1
2023-03-10,94015.10899999857,0.0,94015.10899999857,0
2023-03-13,94015.10899999857,0.0,94015.10899999857,0
2023-03-14,93996.00899999856,0.0,93996.00899999856,1
2023-03-15,93976.90899999856,0.0,93976.90899999856,2
2023-03-16,93944.98849999855,13.320000000000164,93958.30849999856,3
2023-03-17,93891.96249999854,0.0,93891.96249999854,1
2023-03-20,93863.31699999854,0.0,93863.31699999854,1
2023-03-21,93844.21699999853,0.0,93844.21699999853,2
2023-03-22,93795.51749999852,0.0,93795.51749999852,1
2023-03-23,93785.01799999851,0.0,93785.01799999851,0
2023-03-24,93765.9179999985,0.0,93765.9179999985,1
2023-03-27,93746.8179999985,0.0,93746.8179999985,2
2023-03-28,93727.7179999985,0.0,93727.7179999985,3
2023-03-29,93670.41799999848,0.0,93670.41799999848,0
2023-03-30,93670.41799999848,0.0,93670.41799999848,0
2023-03-31,93670.41799999848,0.0,93670.41799999848,0
2023-04-03,93670.41799999848,0.0,93670.41799999848,0
2023-04-04,93651.31799999847,0.0,93651.31799999847,1
2023-04-05,93632.21799999847,0.0,93632.21799999847,0
2023-04-06,93632.21799999847,0.0,93632.21799999847,0
2023-04-10,93632.21799999847,0.0,93632.21799999847,0
2023-04-11,93613.11799999846,0.0,93613.11799999846,1
2023-04-12,93574.91799999845,0.0,93574.91799999845,1
2023-04-13,93545.57949999844,0.0,93545.57949999844,1
2023-04-14,93535.34099999843,0.0,93535.34099999843,0
2023-04-17,93526.26799999842,0.0,93526.26799999842,1
2023-04-18,93517.19499999842,0.0,93517.19499999842,0
2023-04-19,93517.19499999842,0.0,93517.19499999842,0
2023-04-20,93517.19499999842,0.0,93517.19499999842,0
2023-04-21,93517.19499999842,0.0,93517.19499999842,0
2023-04-24,93517.19499999842,0.0,93517.19499999842,0
2023-04-25,93517.19499999842,0.0,93517.19499999842,0
2023-04-26,93517.19499999842,0.0,93517.19499999842,0
2023-04-27,93517.19499999842,0.0,93517.19499999842,0
2023-04-28,93496.48499999841,11.160000000000096,93507.64499999842,1
2023-05-01,93473.10449999842,6.119999999999905,93479.22449999841,1
2023-05-02,93441.25399999841,0.0,93441.25399999841,1
2023-05-03,93422.15399999841,0.0,93422.15399999841,0
2023-05-04,93401.5524999984,1.5599999999999454,93403.1124999984,1
2023-05-05,93384.07099999841,0.0,93384.07099999841,0
2023-05-08,93367.0049999984,0.0,93367.0049999984,1
2023-05-09,93347.9049999984,0.0,93347.9049999984,2
2023-05-10,93311.73899999839,0.0,93311.73899999839,0
2023-05-11,93292.63899999838,0.0,93292.63899999838,1
2023-05-12,93274.96999999837,0.0,93274.96999999837,2
2023-05-15,93238.20099999837,0.0,93238.20099999837,0
2023-05-16,93216.21349999837,3.0,93219.21349999837,1
2023-05-17,93190.77949999836,0.0,93190.77949999836,1
2023-05-18,93171.43649999835,0.0,93171.43649999835,1
2023-05-19,93143.68199999834,0.0,93143.68199999834,1
2023-05-22,93125.82399999835,0.0,93125.82399999835,0
2023-05-23,93106.72399999834,0.0,93106.72399999834,1
2023-05-24,93087.62399999834,0.0,93087.62399999834,2
2023-05-25,93049.42399999833,0.0,93049.42399999833,0
2023-05-26,93039.63399999832,0.23999999999979593,93039.87399999832,1
2023-05-30,93030.32399999832,0.0,93030.32399999832,0
2023-05-31,93030.32399999832,0.0,93030.32399999832,0
2023-06-01,93021.59299999832,0.0,93021.59299999832,1
2023-06-02,93002.37599999832,0.0,93002.37599999832,1
2023-06-05,92974.6799999983,0.0,92974.6799999983,1
2023-06-06,92947.0334999983,0.0,92947.0334999983,1
2023-06-07,92936.5969999983,0.0,92936.5969999983,0
2023-06-08,92927.4384999983,0.0,92927.4384999983,1
2023-06-09,92918.2799999983,0.0,92918.2799999983,0
2023-06-12,92908.1899999983,0.0,92908.1899999983,1
2023-06-13,92868.6299999983,19.920000000000286,92888.5499999983,1
2023-06-14,92870.4309999983,0.0,92870.4309999983,1
2023-06-15,92851.23199999829,0.0,92851.23199999829,1
2023-06-16,92815.26499999828,6.480000000000246,92821.74499999828,1
2023-06-20,92802.88799999829,0.0,92802.88799999829,0
2023-06-21,92802.88799999829,0.0,92802.88799999829,0
2023-06-22,92794.01749999828,0.0,92794.01749999828,1
2023-06-23,92785.14699999828,0.0,92785.14699999828,0
2023-06-26,92766.04699999827,0.0,92766.04699999827,1
2023-06-27,92737.92349999827,0.0,92737.92349999827,1
2023-06-28,92728.89999999828,0.0,92728.89999999828,0
2023-06-29,92728.89999999828,0.0,92728.89999999828,0
2023-06-30,92728.89999999828,0.0,92728.89999999828,0
2023-07-03,92728.89999999828,0.0,92728.89999999828,0
2023-07-05,92728.89999999828,0.0,92728.89999999828,0
2023-07-06,92728.89999999828,0.0,92728.89999999828,0
2023-07-07,92709.79999999827,0.0,92709.79999999827,1
2023-07-10,92690.69999999827,0.0,92690.69999999827,0
2023-07-11,92682.25699999827,0.0,92682.25699999827,1
2023-07-12,92673.81399999827,0.0,92673.81399999827,0
2023-07-13,92664.06599999826,0.0,92664.06599999826,1
2023-07-14,92654.31799999825,0.0,92654.31799999825,0
2023-07-17,92634.68799999825,10.079999999999686,92644.76799999825,1
2023-07-18,92626.03249999824,0.0,92626.03249999824,1
2023-07-19,92616.84699999823,0.0,92616.84699999823,0
2023-07-20,92616.84699999823,0.0,92616.84699999823,0
2023-07-21,92616.84699999823,0.0,92616.84699999823,0
2023-07-24,92616.84699999823,0.0,92616.84699999823,0
2023-07-25,92616.84699999823,0.0,92616.84699999823,0
2023-07-26,92607.52649999823,0.0,92607.52649999823,1
2023-07-27,92579.10599999822,0.0,92579.10599999822,1
2023-07-28,92560.00599999822,0.0,92560.00599999822,0
2023-07-31,92551.45049999822,0.0,92551.45049999822,1
2023-08-01,92542.89499999821,0.0,92542.89499999821,0
2023-08-02,92523.9119999982,0.0,92523.9119999982,1
2023-08-03,92504.8119999982,0.0,92504.8119999982,2
2023-08-04,92466.7289999982,0.0,92466.7289999982,0
2023-08-07,92448.26799999819,0.0,92448.26799999819,1
2023-08-08,92411.83199999819,0.0,92411.83199999819,1
2023-08-09,92393.85699999818,0.0,92393.85699999818,0
2023-08-10,92393.85699999818,0.0,92393.85699999818,0
2023-08-11,92382.26449999819,-7.79999999999977,92374.46449999818,1
2023-08-14,92337.67299999818,0.0,92337.67299999818,1
2023-08-15,92320.27399999817,0.0,92320.27399999817,0
2023-08-16,92320.27399999817,0.0,92320.27399999817,0
2023-08-17,92320.27399999817,0.0,92320.27399999817,0
2023-08-18,92301.17399999817,0.0,92301.17399999817,1
2023-08-21,92282.66799999816,0.0,92282.66799999816,2
2023-08-22,92245.06199999816,0.0,92245.06199999816,0
2023-08-23,92225.96199999815,0.0,92225.96199999815,1
2023-08-24,92198.16249999814,0.0,92198.16249999814,1
2023-08-25,92170.38999999814,0.0,92170.38999999814,1
2023-08-28,92134.23299999813,0.0,92134.23299999813,1
2023-08-29,92117.14899999813,0.0,92117.14899999813,0
2023-08-30,92098.95799999812,0.0,92098.95799999812,1
2023-08-31,92061.98199999811,0.0,92061.98199999811,1
2023-09-01,92043.9529999981,0.0,92043.9529999981,2
2023-09-05,92025.53699999809,0.0,92025.53699999809,3
2023-09-06,91952.30499999809,0.0,91952.30499999809,1
2023-09-07,91931.47249999808,1.7999999999997414,91933.27249999809,2
2023-09-08,91877.60599999808,0.0,91877.60599999808,1
2023-09-11,91858.97399999808,0.0,91858.97399999808,0
2023-09-12,91840.76499999808,0.0,91840.76499999808,1
2023-09-13,91823.02399999807,0.0,91823.02399999807,2
2023-09-14,91768.29799999806,0.0,91768.29799999806,1
2023-09-15,91749.52199999806,0.0,91749.52199999806,0
2023-09-18,91731.65499999805,0.0,91731.65499999805,1
2023-09-19,91712.55499999804,0.0,91712.55499999804,2
2023-09-20,91666.64999999803,0.0,91666.64999999803,1
2023-09-21,91647.53649999804,0.0,91647.53649999804,1
2023-09-22,91627.62199999804,0.0,91627.62199999804,1
2023-09-25,91600.78999999803,0.0,91600.78999999803,1
2023-09-26,91574.54299999803,0.0,91574.54299999803,1
2023-09-27,91546.28899999803,0.0,91546.28899999803,1
2023-09-28,91527.18899999802,0.0,91527.18899999802,0
2023-09-29,91516.52299999802,0.0,91516.52299999802,1
2023-10-02,91486.75699999802,0.0,91486.75699999802,1
2023-10-03,91458.82249999802,0.0,91458.82249999802,1
2023-10-04,91430.88799999801,0.0,91430.88799999801,1
2023-10-05,91392.687999998,0.0,91392.687999998,1
2023-10-06,91349.174999998,5.51999999999974,91354.694999998,1
2023-10-09,91316.70199999798,0.0,91316.70199999798,1
2023-10-10,91273.18899999798,5.51999999999974,91278.70899999798,1
2023-10-11,91259.81599999797,0.0,91259.81599999797,0
2023-10-12,91240.71599999796,0.0,91240.71599999796,1
2023-10-13,91221.61599999796,0.0,91221.61599999796,2
2023-10-16,91165.25199999794,0.0,91165.25199999794,1
2023-10-17,91147.08799999794,0.0,91147.08799999794,0
2023-10-18,91130.41349999793,-2.5199999999997544,91127.89349999792,1
2023-10-19,91108.69899999793,0.0,91108.69899999793,0
2023-10-20,91099.68449999792,0.0,91099.68449999792,1
2023-10-23,91089.92749999792,0.0,91089.92749999792,2
2023-10-24,91053.28899999791,0.0,91053.28899999791,1
2023-10-25,91026.9744999979,0.0,91026.9744999979,1
2023-10-26,91010.0794999979,0.0,91010.0794999979,1
2023-10-27,90992.3879999979,0.0,90992.3879999979,1
2023-10-30,90983.14399999789,0.0,90983.14399999789,0
2023-10-31,90965.66399999788,0.0,90965.66399999788,1
2023-11-01,90931.18999999788,0.0,90931.18999999788,1
2023-11-02,90903.31199999787,9.119999999999877,90912.43199999786,2
2023-11-03,90880.63149999786,12.839999999999918,90893.47149999786,3
2023-11-06,90811.68949999784,8.279999999999987,90819.96949999784,1
2023-11-07,90794.32649999783,8.279999999999987,90802.60649999783,2
2023-11-08,90777.25149999782,8.279999999999987,90785.53149999781,3
2023-11-09,90758.15149999781,8.279999999999987,90766.43149999781,4
2023-11-10,90694.10399999781,0.0,90694.10399999781,0
2023-11-13,90675.0039999978,0.0,90675.0039999978,1
2023-11-14,90655.9039999978,0.0,90655.9039999978,0
2023-11-15,90636.80399999779,0.0,90636.80399999779,1
2023-11-16,90617.70399999779,0.0,90617.70399999779,0
2023-11-17,90617.70399999779,0.0,90617.70399999779,0
2023-11-20,90617.70399999779,0.0,90617.70399999779,0
2023-11-21,90617.70399999779,0.0,90617.70399999779,0
